year;id;square;cadrant;x;y;z;code;det_mat_col;burnt;length;group_fab;bearing;plunge;us_field;article_corpus;nature;ACC;refit;raw_material;surface_state;surface_state_class;Macro tapho;Micro tapho;Cortex;% cortex;Loca cortex;Techno;Infos_support;fragment;technique;talon;remarques talon;Nuc. sur éc.;Conception;modalité;Typo simple;Typo;Loca. ret.;Accident;_ 2cm;remarques;long;larg;ép;Courbure;obj;couche;couch correl EJF_16_ EJO inf _172_200;Decapage;No faune;Id;Lettre seule;refit;8B;Type;Type HR;species;Bonne.Species_sans_indet_;Sp_nisp.avant.remont_;SPE.OL;Bodypart;Bodypart_Pre_refit_;Bodypart_segments;BodyPR_DS__sans_indet_;BodyPR_DS;Bodypart__4_seg;Portion;Segment;NDE;BUR;Landmark;diam antero_post;circ. SUR cercle pierr;circ. au_dessus pierrure;Type bois;Side;AGE;haut metaconide;haut protoBUC;Wear;Int_surf;Length;Width;Sh_circ;Sh_length;Surf_State;OverallSS;SURF OBSERV;Traces;Gnaw;Extent;FracType;Frac_shA;Frac_shB;EdgeS;Dist;Ret:#Zo;Ret:Comp;PN_type;GouttiereRUL;Sill_MC;MTARSE;glued;Region;Comments;DESSIN _APRES LIGNE358_EJOP SUP H8_IaIV_;NON ETUDIE;0;LIG2_9;BANDE.B_J;Fouille;Long bois;Long ribs;code;ZOOM
2015;1337;J5;Ib;-10.251;5.196;-2.033;FAUNE;;;4,6;1;76;4;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;remonte avec 1336?;;;;;;US18;9.EJOP;NO. 1337;1337;1337;;;;OS;;BB;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;49;23;;;;REL;100;CUT;;;;;;;;;;;;;;;;;;;19556;;;nouvelle;;S;OS;
2015;1338;J5;Ib;-10.275;5.193;-2.031;SILEX;;;3,2;NA;;;18;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Mésial;;;;;;;;;;;;;21,37;28,44;10,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1339;J5;Id;-10.22;5.264;-2.041;FAUNE;;;3,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1339;1339;1339;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;33;;;;;;;;;;;;;;;;;;;;;;;;;;19557;;;nouvelle;;;OS;
2015;1340;J5;Ia;-10.093;5.217;-2.041;SILEX;;;2,1;NA;;;18;us18;NA;INDET;;Santonien;Patiné et lustré;2;;;;0;;Débris;;;;;;;indéterminé;;;;;;;;17,18;16,65;7,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1341;J5;Id;-10.066;5.255;-2.04;FAUNE;;;2,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1341;1341;1341;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;19558;;;nouvelle;;;OS;
2015;1342;J5;Ia;-10.083;5.234;-2.036;FAUNE;;;5,2;2;64;5;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1342;1342;1342;;;;OS;;RANG;;;;28.FEM;;;;;;SH;DM;;;;;;;;R;;;;;;47;22;1;1;;SOM;100;ENC;;;;;;;;;;;;;;;;;;;19559;;;nouvelle;;;OS;ZOOM-ID246
2015;1343;J5;Ic;-10.304;5.255;-2.032;FAUNE;;;2,9;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1343;1343;1343;;880;SEC;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;19560;;;nouvelle;;;OS;
2015;1344;J5;IVa;-10.102;5.535;-2.054;SILEX;;;4,2;NA;;;18;us18;MST;PM;;Santonien;Frais;1;;;;0;;Eclat Kombewa;;;Directe dur;Facetté;;;Kombewa;Indéterminé;;;;;;négatifs antérieurs latéraux;41,58;30,43;5,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1345;J5;IVa;-10.038;5.591;-2.058;SILEX;;;1,9;NA;;;18;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;;18,41;17,99;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1346;J5;IVa;-10.067;5.607;-2.061;FAUNE;;;2,5;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1346;1346;1346;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;19561;;;nouvelle;;;OS;
2015;1347;J5;IVa;-10.046;5.598;-2.06;SILEX;;;2,2;NA;;;18;us18;NA;INDET;;Grain de mil;Frais;1;;;;0;;Eclat non cortical;;;;;;;;;;;;;;;9,14;20,75;2,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1348;J5;IVa;-10.076;5.592;-2.056;FAUNE;;;6,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1348;1348;1348;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;68;;;;;;;;;;;;;;;;;;;;;;;;;;19562;;;nouvelle;;;OS;
2015;1349;J5;IVd;-10.117;5.832;-2.055;SILEX;;;3;NA;;;18;us18;NA;INDET;;Indéterminé;Patiné et lustré;2;;;Rug. érodé;75100;Mésial;Eclat cortical;>50%;Distal;;;;;;;;;;;;;18,81;30,79;9,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1350;J5;IVd;-10.168;5.824;-2.058;FAUNE;;;1,7;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;deux frgts;;;;;;US18;9.EJOP;NO. 1350;1350;1350;;;;TTH;;RANG;;;;TTH;;;;;;PM;;;;;;;;;;;;;;;17;12;;;MN;;;;;;;;;;;;;;;;;;;;;;19563;;;nouvelle;;;DENT;
2015;1351;J5;IVd;-10.233;5.792;-2.048;FAUNE;;;Non mesuré;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;deux frgts;;;;;;US18;9.EJOP;NO. 1351;1351;1351;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;19564;;;nouvelle;;;OS;
2015;1352;J5;IVc;-10.393;5.909;-2.06;FAUNE;;;2,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1352;1352;1352;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;26;;;;;;;;;;;;;;;;;;;;;;;;;;19565;;;nouvelle;;;OS;
2015;1353;J5;IVc;-10.409;5.878;-2.057;SILEX;;;2,5;NA;;;18;us18;NA;INDET;;Santonien;Patiné et lustré;2;;;;0;;Eclat non cortical;;Siret;;;;;;;;;;Siret;;;23,79;17,04;4,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1354;J5;IVc;-10.414;5.827;-2.059;SILEX;;;2,1;NA;;;18;us18;NA;INDET;;Santonien;Frais;1;;;Rug. érodé;100;;Eclat d'entame;;Distal;;;;;;;;;;;;;12,17;21,59;6,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1355;J5;IVc;-10.417;5.849;-2.057;SILEX;;;2,6;NA;;;18;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;;Directe dur;Lisse;;;;;;;;;;;23,59;22,23;3,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1356;J5;IVc;-10.422;5.935;-2.056;FAUNE;;;8;1;335;10;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;Rang Rad;;;;;;US18;9.EJOP;NO. 1356;1356;1356;;;;OS;;RANG;;;;21.RUL;;;;;;SH;FR;;;;;;;;;L;;;;;80;25;1;1;;SOM;100;CR;;;;;;;;;;;;;;;;;;;19566;;;nouvelle;;;OS;ZOOM-ID243
2015;1357;J5;IVb;-10.277;5.556;-2.046;FAUNE;;oui;2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1357;1357;1357;;;;OS;;MAM;;;;NID;;;;;;FR;;;BL;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;19567;;;nouvelle;;;OS BRULE;
2015;1358;J5;IVb;-10.436;5.733;-2.047;SILEX;;;4,1;NA;;;18;us18;MST;PM;;Santonien;Frais;1;;;;0;;Eclat débordant l.s;;;Directe dur;Lisse;;;;;;;;;;disco;42,04;31,63;12,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1359;J5;IVb;-10.401;5.718;-2.045;FAUNE;;;>4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;en frite;;;;;;US18;9.EJOP;NO. 1359;1359;1359;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;35;;;;;;;;;;;;;;;;;;;;;;;;;;19568;;;nouvelle;;;OS;
2015;1360;J5;IVb;-10.388;5.705;-2.052;SILEX;;;2;NA;;;18;us18;NA;INDET;;Grain de mil;Frais;1;;;;0;;Eclat non cortical;;;;;;;;;;;;;;;19,49;13,85;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1361;J5;IVb;-10.356;5.709;-2.05;FAUNE;;;2,7;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1361;1361;1361;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;33;;;;;;;;;;;;;;;;;;;;;;;;;;19574;;;nouvelle;;;OS;
2015;1362;J5;IVb;-10.322;5.713;-2.064;SILEX;;;5,5;NA;;;18;us18;NA;INDET;;Santonien;Frais;1;;;Rug. érodé;2550;Gauche;Eclat cortical;<50%;;Directe dur;Dièdre;;;;;;;;;;;54,11;34,19;9,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1363;J5;IVb;-10.401;5.722;-2.052;SILEX;;;3,7;NA;;;18;us18;MST;PM;;Santonien;Patiné et lustré;2;;;Néocortical;75100;Droit;Eclat cortical;>50%;;Directe dur;Lisse;angle très ouvert;;discoïde;Indéterminé;;;;;;disco probable, support de début de production…;31,41;28,66;9,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1364;J5;IVc;-10.468;5.818;-2.054;SILEX;;;5,5;NA;;;18;us18;MST;PM;;Santonien;Frais;1;;;;0;;Eclat centré;;;Directe dur;Lisse;;;;;;;;;;disco?;53,97;42,66;9,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1365;J5;IVc;-10.409;5.769;-2.056;SILEX;;;2,4;NA;;;18;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;allongé ?;23,53;12,74;3,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1366;J5;IVc;-10.419;5.77;-2.059;FAUNE;;;3,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1366;1366;1366;;;;OS;;UNG3/4?;;;;NID;;;;;;FR;;;;;;;;;;;;;;;32;;;;;;;;;;;;;;;;;;;;;;;;;;19575;;;nouvelle;;;OS;
2015;1367;J5;IVb;-10.398;5.696;-2.061;FAUNE;;;5;1;164;4;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1367;1367;1367;;;;OS;;UNG3/4;;;;RIB?;;;;;;SH;FR;;;;;;;;;;;;;;51;;;;;;;;;;;;;;;;;;;;;;;;;;19576;;;nouvelle;;;OS;
2015;1368;J5;IVb;-10.366;5.74;-2.048;FAUNE;;;5,5;1;90;14;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1368;1368;1368;;;;OS;;UNG;;;;17.RIB;;;;;;SH;FR;;;2 FRAGMENTS;;;;;;;;;;;59;;;;;;;;;;;;;;;;;;;;;;;;;;19577;;;nouvelle;;S;OS;
2015;1369;J5;IVc;-10.375;5.769;-2.056;FAUNE;;;9;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;BB Tib?;;;;;;US18;9.EJOP;NO. 1369;1369;1369;;881;SEC;OS;;BB;;;;30.TIB;;;;;;SH;P;;;CR TIB;;;;;;L;;;;;92;53;1;1;CRA ROOT;SOM;100;;;;;F;S;;;;;;;;;;;;;;19579;;;nouvelle;;;OS;
2015;1370;J5;IVc;-10.351;5.773;-2.062;FAUNE;;;5;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;UNG 3/4 LBN;;;;;;US18;9.EJOP;NO. 1370;1370;1370;;881;SEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19580;;;nouvelle;;;OS;
2015;1371;J5;Id;-10.195;5.478;-2.057;SILEX;;;4;NA;;;18;us18;MST;PM;;Santonien;Patiné et lustré;2;;;Rug. érodé;25;Droit;Eclat cortical;<50%;;Directe dur;Facetté;;;;;;;;;;;40,66;33,72;8,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1372;J5;Id;-10.224;5.479;-2.059;SILEX;;;2,5;NA;;;18;us18;NA;INDET;;Turonien supérieur;Patiné et lustré;2;;;;0;;Eclat non cortical;;Proximal;Directe dur;Lisse;;;;;;;;;;;24,07;22,31;2,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1373;J5;Id;-10.153;5.45;-2.041;FAUNE;;oui;2,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1373;1373;1373;;;;OS;;RANG;;;;21.RUL;;;;;;PX;FR;;BL;;;;;;;;;;;;23;19;1;1;;;;;;;;;;;;;;;;;;;;;;;19581;;;nouvelle;;;OS BRULE;
2015;1374;J5;Id;-10.196;5.429;-2.06;SILEX;;;2,7;NA;;;18;us18;NA;INDET;;Santonien;Patiné et lustré;2;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;;15,08;28,73;4,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1375;J5;Id;-10.147;5.334;-2.056;SILEX;;;1,9;NA;;;18;us18;NA;INDET;;Santonien;Patiné et lustré;2;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;;14,87;19,38;7,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1376;J5;Ic;-10.325;5.267;-2.057;SILEX;;;2,5;NA;;;18;us18;NA;INDET;;Grain de mil;Patiné et lustré;2;;;Rug. érodé;25;Droit;Eclat cortical;<50%;Distal;;;;;;;;;;;;;25,4;16,89;4,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1377;J5;Ib;-10.355;5.204;-2.059;FAUNE;;;2,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1377;1377;1377;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;19582;;;nouvelle;;;OS;
2015;1378;J5;Ib;-10.402;5.121;-2.06;FAUNE;;oui;2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1378;1378;1378;;;;OS;;UNG3/4?;;;;NID;;;;;;FR;;;BL;;;;;;;;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;19583;;;nouvelle;;;OS BRULE;
2015;1379;J5;Ib;-10.311;5.195;-2.059;SILEX;;;1,5;NA;;;18;us18;NA;INDET;;Santonien;Frais;1;;;Rug. érodé;25;Droit;Eclat cortical;<50%;Mésial;;;;;;;;;;;;;15,64;12,78;3,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1380;J5;Ib;-10.346;5.222;-2.065;GEOFACT;;;2,5;NA;;;18;us18;NA;INDET;;Santonien;;0;;;;;;Naturel - Géofact;Bloc brut;;;;;;;;;;;;;;26,84;17,03;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1381;J5;Ic;-10.279;5.256;-2.055;FAUNE;;;3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1381;1381;1381;;;;OS;;UNG3/4?;;;;NID;;;;;;FR;;;;;;;;;;;;;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;19584;;;nouvelle;;;OS;
2015;1382;J5;Ib;-10.309;5.108;-2.06;SILEX;;;1,5;NA;;;18;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Débris;;;;;;;indéterminé;;;;;;;;11,86;15,65;7,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1383;J5;Ia;-10.091;5.104;-2.054;FAUNE;;;2,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1383;1383;1383;;;;OS;;UNG2;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;;;19585;;;nouvelle;;;OS;
2015;1384;J5;Id;-10.086;5.261;-2.051;FAUNE;;;7;2;318;2;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1384;1384;1384;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;19586;;;nouvelle;;;OS;
2015;1385;J5;Id;-10.065;5.275;-2.054;FAUNE;;;2,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1385;1385;1385;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;26;;;;;;;;;;;;;;;;;;;;;;;;;;19587;;;nouvelle;;;OS;
2015;1386;J5;Ib;-10.469;5.19;-2.053;SILEX;;;2,3;NA;;;18;us18;NA;INDET;;Santonien;Patiné et lustré;2;;;Rug. érodé;25;Proximal gauche;Eclat cortical;<50%;Proximal;Directe dur;Lisse;;;;;;;;;;;25,31;16,38;4,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1387;J5;IIIc;-10.815;5.865;-2.04;SILEX;;;4,8;NA;;;18;us18;MST;PM;;Grain de mil;Frais;1;;;;0;;Eclat débordant l.s;;;Directe dur;Lisse;angle très ouvert;;;;;;;;;disco;36,79;47,58;11,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1388;J5;IIIc;-10.96;5.846;-2.038;FAUNE;;;4,5;1;50;4;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1388;1388;1388;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;44;;;;;;;;;;;;;;;;;;;;;;;;;;19588;;;nouvelle;;;OS;
2015;1389;J5;IIIc;-10.929;5.798;-2.041;FAUNE;;;2,1;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1389;1389;1389;;;;OS;;UNG3/4;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;19589;;;nouvelle;;S;OS;
2015;1390;J5;IIId;-10.731;5.816;-2.034;FAUNE;;oui;2,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1390;1390;1390;;;;OS;;UNG3/4;;;;NID;;;;;;FR;;;BL;;;;;;;;;;;;26;;;;;;;;;;;;;;;;;;;;;;;;;;19590;;;nouvelle;;;OS BRULE;
2015;1391;J5;IIId;-10.579;5.836;-2.034;SILEX;;;5,5;NA;;;18;us18;NA;INDET;;Santonien;Patiné et lustré;2;;;;0;;Débris;;;;;;;indéterminé;;;;;;;;53,2;37,79;18,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1392;J5;IIId;-10.585;5.805;-2.038;SILEX;;;3,9;NA;;;18;us18;MST;PM;;Santonien;Patiné, lustré et ébréché;3;;;Rug. érodé;25;Distal;"Eclat ""plat""";;;Directe dur;Facetté;;;;;;;;;;éclat plat;38,32;31,29;6,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1393;J5;IIId;-10.668;5.807;-2.045;SILEX;;;3;NA;;;18;us18;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;allongé ?;29,41;23,09;10,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1394;J5;IIIc;-10.867;5.765;-2.037;FAUNE;;;3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;cab I;;;;;;US18;9.EJOP;NO. 1394;1394;1394;;;;OS;;CAB;;;;TTH;;;;;;I1;;;;;;;;;;A;;;2;;31;17;;;;;;;;;;;;;;;;;;;;;;;;;19591;;;nouvelle;;;DENT;
2015;1395;J5;IIIb;-10.797;5.747;-2.037;SILEX;;;2,2;NA;;;18;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;;22,07;22,13;4,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1396;J5;IIIb;-10.796;5.636;-2.037;SILEX;;;4;NA;;;18;us18;CP;CHATEL;;Santonien;Frais;1;1;1;;0;;Crête à 1 versant;lame;Mésial;;;;;Laminaire;;;;;;;pan revers, sur tranche d'éclat probable;41,02;10,79;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1397;J5;IIIb;-10.817;5.634;-2.041;SILEX;;;2,5;NA;;;18;us18;CP;CHATEL;;Santonien;Patiné et lustré;2;2;3;;0;;Lame;Plein débitage;Distal;;;;;Laminaire;Unipolaire;Châtelperron;Châtelperron;gauche;;;dos retouche croisée en distal, bord gauche, pointe légèrement déjetée : la pointe est kc en cours de fabrication du dos. Avant la fracture le dos n'est pas retouchée. La retouche est croisée : jusquéà la nervure…;24,2;15,19;8,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1398;J5;IIIb;-10.82;5.735;-2.038;FAUNE;;;3,2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1398;1398;1398;;;;OS;;UNG3/4;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;32;;;;;;;;;;;;;;;;;;;;;;;;;;19592;;;nouvelle;;;OS;
2015;1399;J5;IIIa;-10.517;5.597;-2.041;FAUNE;;oui;2,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1399;1399;1399;;;;OS;;UNG3/4?;;;;LBN?;;;;;;FR;;;BL;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;19593;;;nouvelle;;;OS BRULE;
2015;1400;J5;IIId;-10.616;5.856;-2.054;GEOFACT;;;6;NA;;;18;us18;NA;INDET;;Santonien;;0;;;;;;Naturel - Géofact;Bloc brut;;;;;;;;;;;;;;55,9;46,09;41,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1401;J5;IVc;-10.27;5.851;-2.085;SILEX;;;1,9;NA;;;18;us18;NA;INDET;;Santonien;Patiné et lustré;2;;;;0;;Eclat non cortical;;Proximal;Directe dur;Facetté;;;;;;;;;;;12,74;17,18;3,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1402;J5;IVd;-10.227;5.841;-2.088;FAUNE;;;1,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 1402;1402;1402;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;19594;;;nouvelle;;;OS;
2015;1403;J5;IVc;-10.472;5.918;-2.069;SILEX;;;3,4;NA;;;18;us18;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;0;;Eclat non cortical;;;Directe dur;Lisse;;;;;;;;;;;31,13;22,92;5,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
